wall_time,monotonic,event,mode,engaged,estop,target_deg,commanded_deg,measured_deg,eac_status,eac_error,rx_count_0x370,bus_errors,gear,gear_request,di_vehicle_speed_mph
2026-05-07 00:10:49.927,74.4195,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1860,0,P,P,0.00
2026-05-07 00:10:50.327,74.8196,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1870,0,P,P,0.00
2026-05-07 00:10:50.727,75.2199,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1880,0,P,P,0.00
2026-05-07 00:10:51.127,75.6197,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1890,0,P,P,0.00
2026-05-07 00:10:51.527,76.0196,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1900,0,P,P,0.00
2026-05-07 00:10:51.927,76.4198,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1910,0,P,P,0.00
2026-05-07 00:10:52.327,76.8199,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1920,0,P,P,0.00
2026-05-07 00:10:52.727,77.2199,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1930,0,P,P,0.00
2026-05-07 00:10:53.127,77.6201,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1940,0,P,P,0.00
2026-05-07 00:10:53.527,78.0199,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1950,0,P,P,0.00
2026-05-07 00:10:53.927,78.4199,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1960,0,P,P,0.00
2026-05-07 00:10:54.327,78.8202,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1970,0,P,P,0.00
2026-05-07 00:10:54.728,79.2204,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1980,0,P,P,0.00
2026-05-07 00:10:55.127,79.6198,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1990,0,P,P,0.00
2026-05-07 00:10:55.527,80.0202,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2000,0,P,P,0.00
2026-05-07 00:10:55.927,80.4203,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2010,0,P,P,0.00
2026-05-07 00:10:56.328,80.8204,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2020,0,P,P,0.00
2026-05-07 00:10:56.728,81.2205,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2030,0,P,P,0.00
2026-05-07 00:10:57.128,81.6204,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2040,0,P,P,0.00
2026-05-07 00:10:57.528,82.0206,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2050,0,P,P,0.00
2026-05-07 00:10:57.928,82.4205,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2060,0,P,P,0.00
2026-05-07 00:10:58.328,82.8205,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2070,0,P,P,0.00
2026-05-07 00:10:58.728,83.2205,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2080,0,P,P,0.00
2026-05-07 00:10:59.128,83.6205,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2090,0,P,P,0.00
2026-05-07 00:10:59.528,84.0207,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2100,0,P,P,0.00
2026-05-07 00:10:59.928,84.4204,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2110,0,P,P,0.00
2026-05-07 00:11:00.328,84.8206,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2120,0,P,P,0.00
2026-05-07 00:11:00.728,85.2210,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2130,0,P,P,0.00
2026-05-07 00:11:01.128,85.6206,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2140,0,P,P,0.00
2026-05-07 00:11:01.403,85.8953,estop:disconnect requested,slider,0,1,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,2146,0,P,P,0.00
