[2026-05-06 23:24:57.331] session start (20260506_232457)
[2026-05-06 23:24:57.542] CAN open: SYS TEC dev=0 ch=0 500 kbps
[2026-05-06 23:24:57.542] keepalive plan: GTW=False EPB=True 30MPH=False
[2026-05-06 23:29:04.736] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:04.776] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:04.816] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:04.856] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:04.896] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:04.936] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:05.096] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:05.136] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:05.256] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:05.296] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:05.537] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:05.576] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:05.817] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:05.856] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:06.097] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:06.137] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:06.377] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:06.417] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:06.457] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:06.497] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:11.295] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:11.336] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:12.296] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:12.336] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:12.420] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:12.455] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:17.577] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:17.617] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:18.017] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:18.057] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:18.814] EAC: INHIBITED -> AVAILABLE (err=OUT_OF_RANGE)
[2026-05-06 23:29:18.864] EAC: AVAILABLE -> INHIBITED (err=OUT_OF_RANGE)
[2026-05-06 23:29:36.899] manual flush requested
[2026-05-06 23:29:39.564] E-STOP: disconnect requested
[2026-05-06 23:29:39.569] CAN closed
[2026-05-06 23:29:39.569] disconnect; closing log
